vulnerability_id,cvss_base_score,cvss_exploitability_score,cvss_impact_score,rf_prediction,rf_confidence,nn_prediction,nn_confidence,model_agreement,has_exploit,age_days,affected_products_count,base_risk_score,ml_enhanced_score,temporal_adjustment,exploit_adjustment,confidence_weight,final_risk_score,risk_level,remediation_priority,primary_factors,contributing_features,explanation_text,timestamp,priority_rank
SCAN-5044,8.062744022405225,3.5,4.837646413443134,1,1.0,1,0.8220866322517395,True,True,30,1,74.71237113163069,100.0,1.2,1.625,0.991104331612587,91.591629608963,Critical,Immediate (0-24 hours),"['CVSS: 8.1', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (8.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 91%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446233,11
SCAN-1699,7.595568078059973,3.5,4.5573408468359835,1,1.0,1,0.9932401180267334,True,True,30,1,71.96771245860234,100.0,1.2,1.625,0.9996620059013367,91.55935675204267,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446027,12
SCAN-3561,7.590563497759607,3.5,4.554338098655764,1,1.0,1,0.9934545755386353,True,True,30,1,71.93831054933769,100.0,1.2,1.625,0.9996727287769318,91.55152117752284,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443448,13
SCAN-5044,7.570522841534981,3.5,4.542313704920988,1,1.0,1,0.9942704439163208,True,True,30,1,71.82057169401801,100.0,1.2,1.625,0.9997135221958161,91.51994556201029,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.5/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444834,14
SCAN-3674,7.552308389651078,3.5,4.531385033790646,1,1.0,1,0.9949192404747009,True,True,30,1,71.71356178920007,100.0,1.2,1.625,0.9997459620237351,91.49082048798918,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.5/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444504,15
SCAN-3674,7.501056897432597,3.5,4.500634138459558,1,1.0,1,0.9959760308265686,True,True,30,1,71.4124592724165,100.0,1.2,1.625,0.9997988015413285,91.40534346659729,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.4/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.445843,16
SCAN-3561,7.4988186581837235,3.5,4.499291194910234,1,1.0,1,0.99600750207901,True,True,30,1,71.39930961682937,100.0,1.2,1.625,0.9998003751039506,91.40154321839726,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.4/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444637,17
SCAN-3561,7.4976318145618785,3.5,4.498579088737127,1,1.0,1,0.9960238933563232,True,True,30,1,71.39233691055102,100.0,1.2,1.625,0.9998011946678163,91.39952674673597,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.4/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444622,18
SCAN-1699,7.486104694077065,3.5,4.491662816446239,1,1.0,1,0.9961820244789124,True,True,30,1,71.32461507770276,100.0,1.2,1.625,0.9998091012239456,91.37993687447074,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.4/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446070,19
SCAN-3674,7.46720681008681,3.5,4.480324086052086,1,1.0,1,0.9964438080787659,True,True,30,1,71.21359000926,100.0,1.2,1.625,0.9998221904039384,91.3478315931516,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.3/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443387,20
SCAN-3561,7.418222395094231,3.5,4.4509334370565385,1,1.0,1,0.9968103766441345,True,True,30,1,70.9258065711786,100.0,1.2,1.625,0.9998405188322068,91.26318489047046,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.3/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.445904,21
SCAN-5044,7.4103869743142905,3.5,4.446232184588574,1,1.0,1,0.9968135952949524,True,True,30,1,70.87977347409645,100.0,1.2,1.625,0.9998406797647477,91.24939185110591,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.2/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444881,22
SCAN-5044,8.109488571056865,3.5,4.865693142634119,1,1.0,1,0.7257930040359497,True,True,30,1,74.98699535495906,100.0,1.2,1.625,0.9862896502017975,91.22794473962374,Critical,Immediate (0-24 hours),"['CVSS: 8.1', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.2/100) | Key Factors: High CVSS score (8.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 86%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446219,23
SCAN-3674,7.377493366976345,3.5,4.426496020185807,1,1.0,1,0.9966277480125427,True,True,30,1,70.68652353098602,100.0,1.2,1.625,0.9998313874006272,91.19057858579774,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.2/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443418,24
SCAN-3674,7.353891778644909,3.5,4.4123350671869455,1,1.0,1,0.9965496063232422,True,True,30,1,70.54786419953884,100.0,1.2,1.625,0.9998274803161622,91.14863161342487,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.1/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443433,25
SCAN-3561,7.31395704404853,3.5,4.388374226429118,1,1.0,1,0.9964409470558167,True,True,30,1,70.31324763378511,100.0,1.2,1.625,0.9998220473527909,91.0777638762658,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.1/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443479,26
SCAN-3561,7.258851143853488,3.5,4.355310686312093,1,1.0,1,0.9955219030380249,True,True,30,1,69.98950047013923,100.0,1.2,1.625,0.9997760951519012,90.97647550513346,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.0/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.445874,27
SCAN-1699,7.254763731900592,3.5,4.352858239140355,1,1.0,1,0.9954167604446411,True,True,30,1,69.96548692491596,100.0,1.2,1.625,0.9997708380222321,90.96879471022328,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.0/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444682,28
SCAN-1699,7.242835578760995,3.5,4.345701347256597,1,1.0,1,0.9950742125511169,True,True,30,1,69.89540902522084,100.0,1.2,1.625,0.9997537106275559,90.9462181025675,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.9/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444756,29
SCAN-1699,7.2340814397261575,3.5,4.340448863835694,1,1.0,1,0.9947913885116577,True,True,30,1,69.84397845839116,100.0,1.2,1.625,0.999739569425583,90.9295065450793,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.9/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446099,30
SCAN-3674,7.163360666905561,3.5,4.298016400143337,1,1.0,1,0.9912733435630798,True,True,30,1,69.42849391807016,100.0,1.2,1.625,0.999563667178154,90.7889166986915,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.8/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443371,31
SCAN-3674,7.152464436959936,3.5,4.291478662175962,1,1.0,1,0.990416407585144,True,True,30,1,69.36447856713961,100.0,1.2,1.625,0.9995208203792573,90.76582958333006,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.8/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.445771,32
SCAN-3561,7.150895413191885,3.5,4.290537247915131,1,1.0,1,0.9902716279029846,True,True,30,1,69.35526055250232,100.0,1.2,1.625,0.9995135813951492,90.76240815668804,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.8/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443555,33
SCAN-5044,8.158706298209927,3.5,4.895223778925955,1,1.0,1,0.5936257839202881,True,True,30,1,75.27614950198331,100.0,1.2,1.625,0.9796812891960145,90.7016808006655,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.7/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 80%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446157,34
SCAN-5044,8.162536054160634,3.5,4.897521632496381,1,1.0,1,0.5823990702629089,True,True,30,1,75.29864931819372,100.0,1.2,1.625,0.9791199535131455,90.65631975192993,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.7/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 79%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446174,35
SCAN-3561,7.08572057052506,3.5,4.251432342315036,1,1.0,1,0.9781107902526855,True,True,30,1,68.97235835183473,100.0,1.2,1.625,0.9989055395126343,90.59244901515387,Critical,Immediate (0-24 hours),"['CVSS: 7.1', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.6/100) | Key Factors: High CVSS score (7.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.445933,36
SCAN-1699,7.082109102731123,3.5,4.249265461638673,1,1.0,1,0.9770689606666565,True,True,30,1,68.95114097854534,100.0,1.2,1.625,0.9988534480333329,90.58136683600902,Critical,Immediate (0-24 hours),"['CVSS: 7.1', 'Exploitability: 3.5', 'Impact: 4.2', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.6/100) | Key Factors: High CVSS score (7.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.446085,37
SCAN-1699,7.081344173059079,3.5,4.248806503835447,1,1.0,1,0.9768419861793518,True,True,30,1,68.94664701672208,100.0,1.2,1.625,0.9988420993089676,90.57899104557684,Critical,Immediate (0-24 hours),"['CVSS: 7.1', 'Exploitability: 3.5', 'Impact: 4.2', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.6/100) | Key Factors: High CVSS score (7.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444668,38
SCAN-3674,7.077839909138327,3.5,4.246703945482996,1,1.0,1,0.9757709503173828,True,True,30,1,68.92605946618765,100.0,1.2,1.625,0.9987885475158692,90.56796597217864,Critical,Immediate (0-24 hours),"['CVSS: 7.1', 'Exploitability: 3.5', 'Impact: 4.2', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.6/100) | Key Factors: High CVSS score (7.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443402,39
SCAN-3561,8.172913726435032,3.5,4.903748235861019,1,1.0,1,0.5515532493591309,True,True,30,1,75.35961814280581,100.0,1.2,1.625,0.9775776624679566,90.53140017731354,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.5/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 78%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443510,40
SCAN-5044,8.177578731807774,3.5,4.906547239084664,1,1.0,1,0.5374660491943359,True,True,30,1,75.38702504937066,100.0,1.2,1.625,0.9768733024597168,90.47420280895781,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.5/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 77%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444801,41
SCAN-5044,7.014489287910175,3.5,4.208693572746105,1,1.0,1,0.9483054876327515,True,True,30,1,68.55387456647227,100.0,1.2,1.625,0.9974152743816376,90.33207368990732,Critical,Immediate (0-24 hours),"['CVSS: 7.0', 'Exploitability: 3.5', 'Impact: 4.2', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.3/100) | Key Factors: High CVSS score (7.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 97%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444851,42
SCAN-3561,7.277617067472194,3.9,4.366570240483316,1,1.0,1,0.5087611675262451,True,True,30,1,73.22475027139913,100.0,1.2,1.625,0.9754380583763123,89.70852655528903,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.9', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (89.7/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.9), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 75%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.445594,43
SCAN-3674,7.2622962071259,3.9,4.35737772427554,1,1.0,1,0.5126504898071289,True,True,30,1,73.13474021686466,100.0,1.2,1.625,0.9756325244903565,89.70006608204278,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.9', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (89.7/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.9), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 76%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443871,44
SCAN-3674,7.261296963077418,3.9,4.356778177846451,1,1.0,1,0.5128850340843201,True,True,30,1,73.12886965807982,100.0,1.2,1.625,0.9756442517042161,89.69942601395486,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.9', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (89.7/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.9), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 76%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.443901,45
SCAN-3561,7.258049195345357,3.9,4.3548295172072145,1,1.0,1,0.5136450529098511,True,True,30,1,73.10978902265397,100.0,1.2,1.625,0.9756822526454926,89.6973347784024,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.9', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (89.7/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.9), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 76%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.444401,46
SCAN-3561,7.2553429672866265,3.9,4.353205780371976,1,1.0,1,0.5142759084701538,True,True,30,1,73.09388993280892,100.0,1.2,1.625,0.9757137954235078,89.69558071022827,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.9', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (89.7/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.9), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 76%) | Action: Immediate (0-24 hours)",2025-11-16T22:42:39.445624,47
