vulnerability_id,cvss_base_score,cvss_exploitability_score,cvss_impact_score,rf_prediction,rf_confidence,nn_prediction,nn_confidence,model_agreement,has_exploit,age_days,affected_products_count,base_risk_score,ml_enhanced_score,temporal_adjustment,exploit_adjustment,confidence_weight,final_risk_score,risk_level,remediation_priority,primary_factors,contributing_features,explanation_text,timestamp,priority_rank
SCAN-9558,7.739766455323331,3.5,4.643859873193999,1,1.0,1,0.9742850661277771,True,True,30,1,72.81487792502458,100.0,1.2,1.625,0.9987142533063889,91.72637466239324,Critical,Immediate (0-24 hours),"['CVSS: 7.7', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.7/100) | Key Factors: High CVSS score (7.7), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.141955,11
SCAN-8970,7.707836581490215,3.5,4.624701948894129,1,1.0,1,0.9798780083656311,True,True,30,1,72.62728991625501,100.0,1.2,1.625,0.9989939004182816,91.6958389183544,Critical,Immediate (0-24 hours),"['CVSS: 7.7', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.7/100) | Key Factors: High CVSS score (7.7), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143633,12
SCAN-9558,7.6508126051105405,3.5,4.590487563066324,1,1.0,1,0.9864308834075928,True,True,30,1,72.29227405502442,100.0,1.2,1.625,0.9993215441703797,91.62547617400315,Critical,Immediate (0-24 hours),"['CVSS: 7.7', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (7.7), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143432,13
SCAN-9558,7.966558087063831,3.5,4.7799348522382985,1,1.0,1,0.8594169616699219,True,True,30,1,74.1472787615,100.0,1.2,1.625,0.9929708480834961,91.59578524831174,Critical,Immediate (0-24 hours),"['CVSS: 8.0', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (8.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 93%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.141970,14
SCAN-9659,7.622586277853947,3.5,4.573551766712368,1,1.0,1,0.9883711934089661,True,True,30,1,72.12644438239192,100.0,1.2,1.625,0.9994185596704483,91.58465132457162,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142423,15
SCAN-8970,7.620699179407524,3.5,4.572419507644514,1,1.0,1,0.988490104675293,True,True,30,1,72.1153576790192,100.0,1.2,1.625,0.9994245052337647,91.58187206679645,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142200,16
SCAN-9659,7.607537362069576,3.5,4.564522417241745,1,1.0,1,0.9892862439155579,True,True,30,1,72.03803200215876,100.0,1.2,1.625,0.9994643121957779,91.56233448579695,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.6/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142346,17
SCAN-1795,7.5900809761328265,3.5,4.554048585679696,1,1.0,1,0.9902565479278564,True,True,30,1,71.93547573478035,100.0,1.2,1.625,0.9995128273963929,91.53602714027997,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.5/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.140985,18
SCAN-9558,7.558983086952215,3.5,4.5353898521713285,1,1.0,1,0.9922486543655396,True,True,30,1,71.75277563584426,100.0,1.2,1.625,0.999612432718277,91.49036027256989,Critical,Immediate (0-24 hours),"['CVSS: 7.6', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.5/100) | Key Factors: High CVSS score (7.6), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.140834,19
SCAN-8970,7.993821769050215,3.5,4.796293061430129,1,1.0,1,0.8227018713951111,True,True,30,1,74.30745289317001,100.0,1.2,1.625,0.9911350935697556,91.47407383274357,Critical,Immediate (0-24 hours),"['CVSS: 8.0', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.5/100) | Key Factors: High CVSS score (8.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 91%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142283,20
SCAN-9659,8.001927607137562,3.5,4.801156564282537,1,1.0,1,0.8077520728111267,True,True,30,1,74.35507469193318,100.0,1.2,1.625,0.9903876036405563,91.41923552763643,Critical,Immediate (0-24 hours),"['CVSS: 8.0', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.4/100) | Key Factors: High CVSS score (8.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 90%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142378,21
SCAN-9558,7.50643370069183,3.5,4.503860220415098,1,1.0,1,0.9945945143699646,True,True,30,1,71.4440479915645,100.0,1.2,1.625,0.9997297257184983,91.40850235114269,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.4/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.140864,22
SCAN-9659,7.498598710078517,3.5,4.4991592260471105,1,1.0,1,0.9948647618293762,True,True,30,1,71.39801742171127,100.0,1.2,1.625,0.9997432380914688,91.39593220555064,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.4/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143721,23
SCAN-1795,7.467729078987701,3.5,4.4806374473926205,1,1.0,1,0.9957138299942017,True,True,30,1,71.21665833905274,100.0,1.2,1.625,0.9997856914997101,91.34541720612224,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.3/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143447,24
SCAN-1795,7.459924829334388,3.5,4.475954897600633,1,1.0,1,0.995840311050415,True,True,30,1,71.17080837233952,100.0,1.2,1.625,0.9997920155525208,91.33224287400152,Critical,Immediate (0-24 hours),"['CVSS: 7.5', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.3/100) | Key Factors: High CVSS score (7.5), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142134,25
SCAN-9558,7.449348239597057,3.5,4.469608943758234,1,1.0,1,0.9960014224052429,True,True,30,1,71.10867090763271,100.0,1.2,1.625,0.9998000711202621,91.3143412476339,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.3/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143372,26
SCAN-9659,7.424435830066912,3.5,4.454661498040147,1,1.0,1,0.9964919686317444,True,True,30,1,70.9623105016431,100.0,1.2,1.625,0.9998245984315872,91.27268097053599,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.5', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.3/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143769,27
SCAN-8970,7.4053940266488825,3.5,4.443236415989329,1,1.0,1,0.9967441558837891,True,True,30,1,70.85043990656217,100.0,1.2,1.625,0.9998372077941895,91.2402763477434,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.2/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143587,28
SCAN-8970,7.376349022934621,3.5,4.425809413760772,1,1.0,1,0.9969346523284912,True,True,30,1,70.67980050974089,100.0,1.2,1.625,0.9998467326164246,91.18996156364325,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.2/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143617,29
SCAN-9558,7.358791955810088,3.5,4.4152751734860525,1,1.0,1,0.9969748258590698,True,True,30,1,70.57665274038425,100.0,1.2,1.625,0.9998487412929535,91.15920511264966,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.2/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.141938,30
SCAN-1795,7.354748757884691,3.5,4.412849254730815,1,1.0,1,0.9969598054885864,True,True,30,1,70.55289895257255,100.0,1.2,1.625,0.9998479902744294,91.15201158693942,Critical,Immediate (0-24 hours),"['CVSS: 7.4', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.2/100) | Key Factors: High CVSS score (7.4), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142060,31
SCAN-8970,7.349805844324038,3.5,4.409883506594423,1,1.0,1,0.9969381093978882,True,True,30,1,70.52385933540371,100.0,1.2,1.625,0.9998469054698944,91.14320213838188,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.1/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142315,32
SCAN-9659,7.340302845002439,3.5,4.404181707001463,1,1.0,1,0.9968896508216858,True,True,30,1,70.46802921438932,100.0,1.2,1.625,0.9998444825410844,91.12623483954123,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.1/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143752,33
SCAN-1795,7.3375468329173,3.5,4.40252809975038,1,1.0,1,0.9968770742416382,True,True,30,1,70.45183764338913,100.0,1.2,1.625,0.999843853712082,91.12132081498497,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.1/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143541,34
SCAN-8970,7.321759588818278,3.5,4.393055753290967,1,1.0,1,0.9967921376228333,True,True,30,1,70.35908758430737,100.0,1.2,1.625,0.9998396068811417,91.09311322292282,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.1/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143662,35
SCAN-9659,7.2926874144201665,3.5,4.3756124486521,1,1.0,1,0.9967774748802185,True,True,30,1,70.18828855971847,100.0,1.2,1.625,0.9998388737440109,91.04181497715133,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.0/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143706,36
SCAN-9558,7.2876643633173925,3.5,4.372598617990436,1,1.0,1,0.9967750906944275,True,True,30,1,70.15877813448968,100.0,1.2,1.625,0.9998387545347214,91.0329524223303,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.0/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.140754,37
SCAN-1795,7.280850580307646,3.5,4.3685103481845875,1,1.0,1,0.9967473745346069,True,True,30,1,70.11874715930742,100.0,1.2,1.625,0.9998373687267303,91.02081890832417,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.0/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.140879,38
SCAN-9558,7.27799269558498,3.5,4.366795617350988,1,1.0,1,0.9967324733734131,True,True,30,1,70.10195708656174,100.0,1.2,1.625,0.9998366236686707,91.01571488260512,Critical,Immediate (0-24 hours),"['CVSS: 7.3', 'Exploitability: 3.5', 'Impact: 4.4', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.0/100) | Key Factors: High CVSS score (7.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143340,39
SCAN-9659,7.249841967208503,3.5,4.349905180325101,1,1.0,1,0.9964497089385986,True,True,30,1,69.93657155734995,100.0,1.2,1.625,0.99982248544693,90.9648210207171,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.0/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143790,40
SCAN-8970,7.188406102115315,3.5,4.313043661269189,1,1.0,1,0.9949309229850769,True,True,30,1,69.57563584992748,100.0,1.2,1.625,0.9997465461492538,90.84965872157872,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.8/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142216,41
SCAN-1795,8.063712207555364,3.5,4.838227324533218,1,1.0,1,0.6605933308601379,True,True,30,1,74.71805921938775,100.0,1.2,1.625,0.9830296665430069,90.8470973097631,Critical,Immediate (0-24 hours),"['CVSS: 8.1', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.8/100) | Key Factors: High CVSS score (8.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 83%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.140970,42
SCAN-1795,7.155934724442272,3.5,4.293560834665363,1,1.0,1,0.9936528205871582,True,True,30,1,69.38486650609835,100.0,1.2,1.625,0.999682641029358,90.7866388509408,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.8/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.142120,43
SCAN-9558,7.151762860791122,3.5,4.291057716474673,1,1.0,1,0.9934371113777161,True,True,30,1,69.36035680714784,100.0,1.2,1.625,0.9996718555688858,90.77830886751845,Critical,Immediate (0-24 hours),"['CVSS: 7.2', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.8/100) | Key Factors: High CVSS score (7.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.140804,44
SCAN-9558,8.07230716522911,3.5,4.843384299137466,1,1.0,1,0.6362574696540833,True,True,30,1,74.76855459572103,100.0,1.2,1.625,0.9818128734827042,90.74951997392128,Critical,Immediate (0-24 hours),"['CVSS: 8.1', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.7/100) | Key Factors: High CVSS score (8.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 82%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143417,45
SCAN-9558,7.125609810734724,3.5,4.275365886440834,1,1.0,1,0.9918547868728638,True,True,30,1,69.2067076380665,100.0,1.2,1.625,0.9995927393436432,90.72504849472189,Critical,Immediate (0-24 hours),"['CVSS: 7.1', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.7/100) | Key Factors: High CVSS score (7.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143402,46
SCAN-1795,7.123712782840807,3.5,4.274227669704484,1,1.0,1,0.9917188882827759,True,True,30,1,69.19556259918973,100.0,1.2,1.625,0.9995859444141388,90.72108964598334,Critical,Immediate (0-24 hours),"['CVSS: 7.1', 'Exploitability: 3.5', 'Impact: 4.3', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (90.7/100) | Key Factors: High CVSS score (7.1), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2025-11-16T22:53:12.143461,47
